group_id,config_a,config_b,duplicate_type,differing_keys,candidate_collision,recommended_action,risk_level,notes
NEAR-0014,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|dataset.val_split_strategy|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0015,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|dataset.val_split_strategy|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0016,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,configs/smoke/train_causal_gsmcc_iemocap_real_2epoch.yaml,smoke_formal_budget_variant,run_name|training.epochs,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0017,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,validation_session_variant,dataset.val_session_id|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0018,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0019,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0020,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0021,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0022,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|run_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0023,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,validation_session_variant,dataset.val_session_id|dataset.val_split_strategy|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0024,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,validation_session_variant,dataset.val_session_id|dataset.val_split_strategy|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0025,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|dataset.val_split_strategy|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0026,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|dataset.val_split_strategy|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0027,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0028,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0029,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0030,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0031,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0032,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0033,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name|provenance.source_config,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0034,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name|provenance.source_config,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0035,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name|provenance.source_config,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0036,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name|provenance.source_config,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0037,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name|provenance.source_config,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0038,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,validation_session_variant,dataset.val_session_id|project.experiment_name|provenance.source_config,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0039,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,validation_session_variant,dataset.val_session_id|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0040,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0041,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0042,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,validation_session_variant,dataset.val_session_id|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0043,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0044,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,validation_session_variant,dataset.val_session_id|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0045,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,smoke_formal_budget_variant,output.experiment_name|project.experiment_name|training.epochs,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0046,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,smoke_formal_budget_variant,output.experiment_name|project.experiment_name|training.epochs,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0047,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0048,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0049,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0050,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0051,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0052,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0053,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0054,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0055,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0056,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,near_semantic_parameter_variant,model.active_modalities[2]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0057,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,identity_or_output_only_variant,output.experiment_name|project.experiment_name,NO,keep_distinct_candidate_paths,high,Path-generation correction retains distinct context and modality research identities; no YAML deletion or merge in Phase 4A.
NEAR-0058,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,near_semantic_parameter_variant,model.dropout|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0059,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,near_semantic_parameter_variant,model.dropout|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0060,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,near_semantic_parameter_variant,model.num_graph_layers|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0061,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,near_semantic_parameter_variant,model.modality_encoder_type|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0062,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,near_semantic_parameter_variant,output.experiment_name|project.experiment_name|training.lr,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0063,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,near_semantic_parameter_variant,output.experiment_name|project.experiment_name|training.lr,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0064,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,near_semantic_parameter_variant,model.active_modalities[1]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0065,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,near_semantic_parameter_variant,model.active_modalities[0]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0066,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,near_semantic_parameter_variant,model.active_modalities[0]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0067,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,near_semantic_parameter_variant,model.active_modalities[0]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0068,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,near_semantic_parameter_variant,model.active_modalities[1]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0069,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,near_semantic_parameter_variant,model.active_modalities[1]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0070,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,near_semantic_parameter_variant,model.active_modalities[0]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0071,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,near_semantic_parameter_variant,model.active_modalities[2]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0072,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,near_semantic_parameter_variant,model.active_modalities[1]|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0073,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,near_semantic_parameter_variant,model.dropout|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0074,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,near_semantic_parameter_variant,model.dropout|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0075,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,near_semantic_parameter_variant,model.num_graph_layers|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0076,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,near_semantic_parameter_variant,model.modality_encoder_type|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0077,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,near_semantic_parameter_variant,output.experiment_name|project.experiment_name|training.lr,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0078,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,near_semantic_parameter_variant,output.experiment_name|project.experiment_name|training.lr,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0079,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,near_semantic_parameter_variant,output.experiment_name|project.experiment_name|training.lr,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0080,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0081,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0082,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,near_semantic_parameter_variant,graph.window_past|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
NEAR-0083,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,near_semantic_parameter_variant,model.dropout|output.experiment_name|project.experiment_name,NO,preserve_distinct_parameter_variant,medium,No deletion or merge in Phase 4A; compare the listed semantic keys before migration.
