old_config_path,new_config_path,source_file,source_line,reference_type,historical_reference,requires_update,updated,remaining_reference_allowed,notes
configs/analysis/causal_benchmark_8run_review.yaml,configs/benchmarks/causal_unified/analysis/eight_run_review.yaml,docs/baselines/causal_benchmark_review_tool_notes.md,22,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multi_run_final_analysis.yaml,configs/benchmarks/paper/analysis/multi_run_metrics.yaml,docs/baselines/configs_cleanup_audit.md,18,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multi_run_training_curves.yaml,configs/benchmarks/paper/analysis/multi_run_curves.yaml,docs/baselines/configs_cleanup_audit.md,19,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/context_compare.yaml,configs/benchmarks/ablations/analysis/multidag_cl/context_compare.yaml,docs/baselines/configs_cleanup_audit.md,20,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/core_results_compare.yaml,configs/benchmarks/paper/analysis/multidag_cl/core_results_compare.yaml,docs/baselines/configs_cleanup_audit.md,21,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/modality_compare.yaml,configs/benchmarks/ablations/analysis/multidag_cl/modality_compare.yaml,docs/baselines/configs_cleanup_audit.md,22,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,configs/benchmarks/ablations/analysis/multidag_cl/stabilization_compare_20260709.yaml,docs/baselines/configs_cleanup_audit.md,23,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/mmgcn_pipeline.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/legacy_mmgcn_features/mmgcn_pipeline.yaml,docs/baselines/configs_cleanup_audit.md,72,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/mmgcn_pipeline_analyze.yaml,configs/benchmarks/paper/pipelines/mmgcn_pipeline_analyze.yaml,docs/baselines/configs_cleanup_audit.md,73,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/mmgcn_pipeline_m3ed.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/m3ed_features/mmgcn_pipeline_m3ed.yaml,docs/baselines/configs_cleanup_audit.md,74,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,75,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/configs_cleanup_audit.md,76,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,77,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_past_all_causal_tav.yaml,docs/baselines/configs_cleanup_audit.md,78,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w0_tav.yaml,docs/baselines/configs_cleanup_audit.md,79,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w1_tav.yaml,docs/baselines/configs_cleanup_audit.md,80,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w3_tav.yaml,docs/baselines/configs_cleanup_audit.md,81,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,82,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_a.yaml,docs/baselines/configs_cleanup_audit.md,83,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_av.yaml,docs/baselines/configs_cleanup_audit.md,84,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_t.yaml,docs/baselines/configs_cleanup_audit.md,85,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_ta.yaml,docs/baselines/configs_cleanup_audit.md,86,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,87,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tv.yaml,docs/baselines/configs_cleanup_audit.md,88,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_v.yaml,docs/baselines/configs_cleanup_audit.md,89,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,configs/benchmarks/ablations/missing_modality/pipelines/multidag_cl/legacy_mmgcn_features/missing_eval_from_context_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,90,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout01.yaml,docs/baselines/configs_cleanup_audit.md,91,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout02.yaml,docs/baselines/configs_cleanup_audit.md,92,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_graph1.yaml,docs/baselines/configs_cleanup_audit.md,93,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_linear_encoder.yaml,docs/baselines/configs_cleanup_audit.md,94,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr3e4.yaml,docs/baselines/configs_cleanup_audit.md,95,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr5e4.yaml,docs/baselines/configs_cleanup_audit.md,96,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,97,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,157,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/configs_cleanup_audit.md,158,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,159,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_past_all_causal_tav.yaml,docs/baselines/configs_cleanup_audit.md,160,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w0_tav.yaml,docs/baselines/configs_cleanup_audit.md,161,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w1_tav.yaml,docs/baselines/configs_cleanup_audit.md,162,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w3_tav.yaml,docs/baselines/configs_cleanup_audit.md,163,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,164,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_a.yaml,docs/baselines/configs_cleanup_audit.md,165,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_av.yaml,docs/baselines/configs_cleanup_audit.md,166,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_t.yaml,docs/baselines/configs_cleanup_audit.md,167,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_ta.yaml,docs/baselines/configs_cleanup_audit.md,168,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,169,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tv.yaml,docs/baselines/configs_cleanup_audit.md,170,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_v.yaml,docs/baselines/configs_cleanup_audit.md,171,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,configs/benchmarks/ablations/missing_modality/pipelines/multidag_cl/legacy_mmgcn_features/missing_eval_from_context_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,172,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout01.yaml,docs/baselines/configs_cleanup_audit.md,173,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout02.yaml,docs/baselines/configs_cleanup_audit.md,174,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_graph1.yaml,docs/baselines/configs_cleanup_audit.md,175,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_linear_encoder.yaml,docs/baselines/configs_cleanup_audit.md,176,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr3e4.yaml,docs/baselines/configs_cleanup_audit.md,177,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr5e4.yaml,docs/baselines/configs_cleanup_audit.md,178,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,179,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multi_run_final_analysis.yaml,configs/benchmarks/paper/analysis/multi_run_metrics.yaml,docs/baselines/configs_cleanup_audit.md,183,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multi_run_training_curves.yaml,configs/benchmarks/paper/analysis/multi_run_curves.yaml,docs/baselines/configs_cleanup_audit.md,184,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/context_compare.yaml,configs/benchmarks/ablations/analysis/multidag_cl/context_compare.yaml,docs/baselines/configs_cleanup_audit.md,185,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/core_results_compare.yaml,configs/benchmarks/paper/analysis/multidag_cl/core_results_compare.yaml,docs/baselines/configs_cleanup_audit.md,186,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/modality_compare.yaml,configs/benchmarks/ablations/analysis/multidag_cl/modality_compare.yaml,docs/baselines/configs_cleanup_audit.md,187,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,configs/benchmarks/ablations/analysis/multidag_cl/stabilization_compare_20260709.yaml,docs/baselines/configs_cleanup_audit.md,188,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/pipeline/mmgcn_pipeline.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/legacy_mmgcn_features/mmgcn_pipeline.yaml,docs/baselines/configs_cleanup_audit.md,200,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
