old_config_path,new_config_path,source_file,source_line,reference_type,historical_reference,requires_update,updated,remaining_reference_allowed,notes
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses01.yaml,configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,38,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses02.yaml,configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,38,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses03.yaml,configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,38,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses04.yaml,configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,38,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,18,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_quick.yaml,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,18,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,18,yaml_reference,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,26,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/configs_cleanup_audit.md,27,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,28,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,132,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/configs_cleanup_audit.md,133,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,134,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,232,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/configs_cleanup_audit.md,233,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/configs_cleanup_audit.md,239,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,209,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,210,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/multidag_cl_formal_yaml_standardization_notes.md,211,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_quick.yaml,docs/baselines/multidag_cl_iemocap_experiment_matrix_notes.md,36,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/multidag_cl_pipeline_integration_notes.md,17,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,docs/baselines/multidag_cl_pipeline_integration_notes.md,18,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_smoke.yaml,docs/baselines/multidag_cl_pipeline_integration_notes.md,44,historical_doc,YES,NO,NO,YES,Historical reference retained per Phase 4A graph.
configs/experiments/original_merc/clean_fold_bases/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,scripts/analysis/paper_aligned/analyze_original_merc_results.py,607,python_string,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/experiments/original_merc/screening/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,tests/experiments/test_causal8_original8_launcher.py,115,test_fixture,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/multidag_cl_clean.yaml,tests/experiments/test_causal8_original8_launcher.py,119,test_fixture,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/baselines/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/val_official_prefix.yaml,tests/test_four_model_causal_audit.py,29,test_fixture,NO,YES,YES,NO,Active YAML/test consumer corrected by the Batch 3 rescan; Phase 4A historical classification was stale.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/smoke_real_2epoch.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/smoke_real_2epoch.yaml,tests/test_iemocap_clean_roberta_v1.py,65,test_fixture,NO,YES,YES,NO,Active reference updated to the exact Batch 3 canonical path.
configs/experiments/original_merc/screening/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,scripts/workflows/benchmarks/run_causal8_original8.py,272,dynamic_path_consumer,NO,YES,YES,NO,Dynamic benchmark-plan mapping updated to the canonical MultiDAG paper_aligned legacy screening config.
configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/multidag_cl_clean.yaml,scripts/workflows/benchmarks/run_causal8_original8.py,286,dynamic_path_consumer,NO,YES,YES,NO,Dynamic benchmark-plan mapping updated to the canonical MultiDAG paper_aligned clean screening config.
configs/baselines/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/val_official_prefix.yaml,scripts/dev/validate_config_tree.py,32,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG causal-benchmark directory resolver updated to the canonical unified legacy-feature directory.
configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/val_ses01.yaml,scripts/dev/validate_config_tree.py,32,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG causal-benchmark directory resolver updated to the canonical unified legacy-feature directory.
configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/val_ses02.yaml,scripts/dev/validate_config_tree.py,32,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG causal-benchmark directory resolver updated to the canonical unified legacy-feature directory.
configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/val_ses03.yaml,scripts/dev/validate_config_tree.py,32,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG causal-benchmark directory resolver updated to the canonical unified legacy-feature directory.
configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/val_ses04.yaml,scripts/dev/validate_config_tree.py,32,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG causal-benchmark directory resolver updated to the canonical unified legacy-feature directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/smoke_real_2epoch.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/smoke_real_2epoch.yaml,scripts/dev/validate_config_tree.py,60,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG clean-RoBERTa directory resolver updated to the canonical unified clean-feature directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses01.yaml,scripts/dev/validate_config_tree.py,60,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG clean-RoBERTa directory resolver updated to the canonical unified clean-feature directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses02.yaml,scripts/dev/validate_config_tree.py,60,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG clean-RoBERTa directory resolver updated to the canonical unified clean-feature directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses03.yaml,scripts/dev/validate_config_tree.py,60,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG clean-RoBERTa directory resolver updated to the canonical unified clean-feature directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses04.yaml,scripts/dev/validate_config_tree.py,60,dynamic_path_consumer,NO,YES,YES,NO,Validator MultiDAG clean-RoBERTa directory resolver updated to the canonical unified clean-feature directory.
configs/experiments/original_merc/screening/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,scripts/dev/validate_config_tree.py,108,dynamic_path_consumer,NO,YES,YES,NO,Validator Original-MERC MultiDAG resolver updated to the exact canonical paper_aligned config.
configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/multidag_cl_clean.yaml,scripts/dev/validate_config_tree.py,135,dynamic_path_consumer,NO,YES,YES,NO,Validator Original-MERC MultiDAG resolver updated to the exact canonical paper_aligned config.
configs/experiments/original_merc/legacy_fold_bases/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,scripts/dev/validate_config_tree.py,118,dynamic_path_consumer,NO,YES,YES,NO,Validator Original-MERC MultiDAG resolver updated to the exact canonical paper_aligned config.
configs/experiments/original_merc/clean_fold_bases/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,scripts/dev/validate_config_tree.py,123,dynamic_path_consumer,NO,YES,YES,NO,Validator Original-MERC MultiDAG resolver updated to the exact canonical paper_aligned config.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses01.yaml,tests/test_iemocap_clean_roberta_v1.py,80,dynamic_path_consumer,NO,YES,YES,NO,Dynamic clean-RoBERTa formal-training matrix updated to the canonical MultiDAG unified directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses02.yaml,tests/test_iemocap_clean_roberta_v1.py,80,dynamic_path_consumer,NO,YES,YES,NO,Dynamic clean-RoBERTa formal-training matrix updated to the canonical MultiDAG unified directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses03.yaml,tests/test_iemocap_clean_roberta_v1.py,80,dynamic_path_consumer,NO,YES,YES,NO,Dynamic clean-RoBERTa formal-training matrix updated to the canonical MultiDAG unified directory.
configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,configs/multidag_cl/unified/iemocap/causal_context/clean_roberta_features/val_ses04.yaml,tests/test_iemocap_clean_roberta_v1.py,80,dynamic_path_consumer,NO,YES,YES,NO,Dynamic clean-RoBERTa formal-training matrix updated to the canonical MultiDAG unified directory.
