old_path,new_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,is_smoke,is_formal,is_paper_aligned,is_official,pre_move_sha256,source_config,source_run_semantics,post_move_sha256,yaml_content_changed,approved_changed_keys,active_reference_count,test_reference_count,doc_reference_count,yaml_reference_count,status,notes
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_official_prefix.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,d87bb03eb47a55476939595e00e261c897c9c37dd709fabb1f26747dc6208d9b,configs/baselines/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,declared_source_config,d87bb03eb47a55476939595e00e261c897c9c37dd709fabb1f26747dc6208d9b,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses01.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,acf623c5d6d1eb3827472831fa95c203036c7fc91aea6759061d2d7094867fc8,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,declared_source_config,acf623c5d6d1eb3827472831fa95c203036c7fc91aea6759061d2d7094867fc8,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses02.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,dd8a8e03cfdbde929f6eb070405145ca287d405c19742a9580b47019dac2772c,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,declared_source_config,dd8a8e03cfdbde929f6eb070405145ca287d405c19742a9580b47019dac2772c,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses03.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,d52c69f1c5a8b286f458fa3a423e25787551ffd815eab85dcfdf14befa94c8fa,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,declared_source_config,d52c69f1c5a8b286f458fa3a423e25787551ffd815eab85dcfdf14befa94c8fa,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses04.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,99083b59fb87d061805eae0b21826b82e1a9b63cbc12e85203dc0e7f8b6a8ad0,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,declared_source_config,99083b59fb87d061805eae0b21826b82e1a9b63cbc12e85203dc0e7f8b6a8ad0,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_official_prefix.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,fa285b76d87409075416e00f6fb48bf3573ddc8232ebce4025f07462af660503,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,declared_source_config,fa285b76d87409075416e00f6fb48bf3573ddc8232ebce4025f07462af660503,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses01.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,e6d07878359ccce6e7bc9f86d065ad961c3fb31f7b1bf347c540d02a04e84757,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,declared_source_config,e6d07878359ccce6e7bc9f86d065ad961c3fb31f7b1bf347c540d02a04e84757,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses02.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,5e8bc4cd10db5f636d06f056da05d3d44bdb2233566fcec194066de09c75a3fa,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,declared_source_config,5e8bc4cd10db5f636d06f056da05d3d44bdb2233566fcec194066de09c75a3fa,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses03.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,eff8b2ebb34bf38c9439b9e61b026d7d5003ff87a2b8d8fba562d6435956efe2,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,declared_source_config,eff8b2ebb34bf38c9439b9e61b026d7d5003ff87a2b8d8fba562d6435956efe2,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses04.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,b7e60ee39677718b6ad167cd4a422fc4de095102d50777bebc05bc6bf5636332,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,declared_source_config,b7e60ee39677718b6ad167cd4a422fc4de095102d50777bebc05bc6bf5636332,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_official_prefix.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,00a3b979afb2496b196f48253724a5e06a40527da69788ac741d1aa823005576,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,declared_source_config,00a3b979afb2496b196f48253724a5e06a40527da69788ac741d1aa823005576,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses01.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,a6466f198745b81597f25b948da30fbbef694f66f09503361a44a4dace76d320,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,declared_source_config,a6466f198745b81597f25b948da30fbbef694f66f09503361a44a4dace76d320,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses02.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,212fcf66a7ed9cf88192199d50e20be836fbac56d9ccf1f0409c56e0286b6a15,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,declared_source_config,212fcf66a7ed9cf88192199d50e20be836fbac56d9ccf1f0409c56e0286b6a15,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses03.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,2ec038d5a803681230e42423fce845570f322551360abf630d317bfe5ab4c844,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,declared_source_config,2ec038d5a803681230e42423fce845570f322551360abf630d317bfe5ab4c844,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses04.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,1545952af64d415762e0cc2e02386b88d7939830e697280104043551250bf251,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,declared_source_config,1545952af64d415762e0cc2e02386b88d7939830e697280104043551250bf251,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses01.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,8021ded6f222caec4c289524eddc24e70e47d996501d7fe3377a8ff081906951,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,declared_source_config,aa1655cef300734d3f0c3fc02d38ad77f6925b25d44b32bed83305a2777b9ff4,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses02.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,f30c9342fd507774422f0c5264f423b379b96d43c43225758469136c0c444a96,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,declared_source_config,2558aefa6b64377c0c69460b6a1c25cdff0a480662d1444f51238570f6192811,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses03.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,72d4d0f5f69937495c40f593e324114fd80a56c3c208c5b92bef02bb46145c39,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,declared_source_config,f2d83e224c2c254d2a16218b5635d747edbe2b9400308ccb9e356b4886113baf,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses04.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,ffd8a94fea794cba947d519ff269eaf51111d040840d079ce76012f3487eca5b,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,declared_source_config,5d3eab64652a4bae271515e336e60b79ab548db4ef6f61bbe83d3cfa34e7f915,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn_pipeline.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/legacy_mmgcn_features/mmgcn_pipeline.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,missing_modality,pipeline,NO,NO,NO,NO,c419c8b180a459e8ff45195d221e483cd06b36a142b1eb6c0c8d8db21e4b09cc,configs/analysis/multi_run_final_analysis.yaml|configs/analysis/multi_run_training_curves.yaml|configs/train_mmgcn_iemocap_official.yaml,declared_source_config,b077fed4113554b0c13bfa322c9d52942dae06808cacdf6112f1b06016e2420d,YES,config_path,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn_pipeline_analyze.yaml,configs/benchmarks/paper/pipelines/mmgcn_pipeline_analyze.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,analysis,pipeline,NO,NO,NO,NO,ef6e90ba3bbe539288e53a3a4228ce3481c00ed29329f8129bf278b3bf2378da,configs/analysis/multi_run_final_analysis.yaml|configs/analysis/multi_run_training_curves.yaml|configs/train_mmgcn_iemocap_official.yaml,declared_source_config,5bf88b5a2ce2e4ac71785474b828d2e5fd2fcfd7da285e20bdbf4ab88ab35b89,YES,config_path,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/mmgcn_pipeline_m3ed.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/m3ed_features/mmgcn_pipeline_m3ed.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,missing_modality,pipeline,NO,NO,NO,NO,33412bacda5d0b116c43e59962012cabf13d7ab1240dfcd0f6956d4686b42181,configs/analysis/multi_run_final_analysis.yaml|configs/analysis/multi_run_training_curves.yaml|configs/train_mmgcn_m3ed.yaml,declared_source_config,c9ee781c3d9091eb83395e7a424ddef38a1974326c1d4d425422bfab62a3d097,YES,config_path,0,0,2,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_official_prefix.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,7e82d3f68ea27620231568e631bd81e2d935d50bb61d693e43371946653b310d,configs/baselines/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,declared_source_config,7e82d3f68ea27620231568e631bd81e2d935d50bb61d693e43371946653b310d,NO,,0,0,0,0,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses01.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,89a71d66d506fa797f4a87ce75c07ae00492b79832c23e57b1dca6f115ea31c5,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,declared_source_config,89a71d66d506fa797f4a87ce75c07ae00492b79832c23e57b1dca6f115ea31c5,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses02.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,82a50e75902f460e9d882de9b9f8738ba63ba5fca051a2aa8b08012f27b94890,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,declared_source_config,82a50e75902f460e9d882de9b9f8738ba63ba5fca051a2aa8b08012f27b94890,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses03.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,1a068867a43f2195e15beaea5bd4796f1d60c11fd3023d88f766b3b446cc7c6e,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,declared_source_config,1a068867a43f2195e15beaea5bd4796f1d60c11fd3023d88f766b3b446cc7c6e,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses04.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,NO,YES,NO,NO,acb2ff5661a2c063c493319a24e4a72d0b87b0f18755c7d3e88c86a0cd03850b,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,declared_source_config,acb2ff5661a2c063c493319a24e4a72d0b87b0f18755c7d3e88c86a0cd03850b,NO,,0,1,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses01.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,a4b8ca4b025ea95d28560c3d0c85e59afdf8e67a80cb8a884bba81e616d8129e,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,declared_source_config,b6815157813645015859aad28bba37d922f81c85dc0e69fffa6e98e15bf277a4,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses02.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,9532c67b1d731e6edd58877c220446569223fc53851c1bbaf633b65eaeceea09,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,declared_source_config,024fe4d18499369dda82d4b899bc6eef75b13abc985aa517490f56e79af6205f,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses03.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,c5c35574408684a2f003389170634b52bf95d9f5f29fc15ed0e061020db8e777,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,declared_source_config,078274d8f477be015490f46856f23d357d2fb1f5fcb6367e7c4ed8d4d499f8e6,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses04.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,NO,YES,NO,NO,a3e7d7303176c0a43e57bc645f6250195243c546ae44afa375e2d3a6ab69cb47,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,declared_source_config,fce840b167b6f7bfa4431282c92df228f61e6f38ef97164b8a88eb40042d226c,YES,source_config,0,0,0,1,MOVED,Moved with git mv to the exact planned Batch 7 canonical path; repository-internal path rewrites are separately declared and audited.
