old_config_path,new_config_path,source_file,source_line,reference_type,historical_reference,requires_update,updated,remaining_reference_allowed,notes
configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_lr3e4_cosine.yaml,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_stable_candidate.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w0_tav_stable_candidate.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w3_tav_stable_candidate.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_dropout01.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_dropout02.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_graph1.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_linear_encoder.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_lr3e4.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_lr5e4.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_candidate.yaml,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,18,yaml_reference,NO,YES,YES,NO,Active Batch 6 reference updated to the exact planned canonical path.
configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav.yaml,docs/baselines/configs_cleanup_audit.md,29,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w0_tav.yaml,docs/baselines/configs_cleanup_audit.md,30,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w1_tav.yaml,docs/baselines/configs_cleanup_audit.md,31,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w3_tav.yaml,docs/baselines/configs_cleanup_audit.md,32,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,33,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_a.yaml,docs/baselines/configs_cleanup_audit.md,34,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_av.yaml,docs/baselines/configs_cleanup_audit.md,35,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_t.yaml,docs/baselines/configs_cleanup_audit.md,36,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_ta.yaml,docs/baselines/configs_cleanup_audit.md,37,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,38,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_tv.yaml,docs/baselines/configs_cleanup_audit.md,39,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_v.yaml,docs/baselines/configs_cleanup_audit.md,40,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_dropout01.yaml,docs/baselines/configs_cleanup_audit.md,41,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_dropout02.yaml,docs/baselines/configs_cleanup_audit.md,42,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_graph1.yaml,docs/baselines/configs_cleanup_audit.md,43,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_linear_encoder.yaml,docs/baselines/configs_cleanup_audit.md,44,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_lr3e4.yaml,docs/baselines/configs_cleanup_audit.md,45,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_lr5e4.yaml,docs/baselines/configs_cleanup_audit.md,46,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,47,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_a.yaml,docs/baselines/configs_cleanup_audit.md,62,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_av.yaml,docs/baselines/configs_cleanup_audit.md,63,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_t.yaml,docs/baselines/configs_cleanup_audit.md,64,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_ta.yaml,docs/baselines/configs_cleanup_audit.md,65,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tav.yaml,docs/baselines/configs_cleanup_audit.md,66,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tv.yaml,docs/baselines/configs_cleanup_audit.md,67,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_v.yaml,docs/baselines/configs_cleanup_audit.md,68,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,configs/mmgcn/unified/iemocap/full_context/legacy_mmgcn_features/modality_ablation_smoke.yaml,docs/baselines/configs_cleanup_audit.md,69,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav.yaml,docs/baselines/configs_cleanup_audit.md,135,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w0_tav.yaml,docs/baselines/configs_cleanup_audit.md,136,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w1_tav.yaml,docs/baselines/configs_cleanup_audit.md,137,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w3_tav.yaml,docs/baselines/configs_cleanup_audit.md,138,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,139,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_a.yaml,docs/baselines/configs_cleanup_audit.md,140,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_av.yaml,docs/baselines/configs_cleanup_audit.md,141,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_t.yaml,docs/baselines/configs_cleanup_audit.md,142,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_ta.yaml,docs/baselines/configs_cleanup_audit.md,143,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_tav.yaml,docs/baselines/configs_cleanup_audit.md,144,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_tv.yaml,docs/baselines/configs_cleanup_audit.md,145,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/modality_w5_v.yaml,docs/baselines/configs_cleanup_audit.md,146,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_dropout01.yaml,docs/baselines/configs_cleanup_audit.md,147,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_dropout02.yaml,docs/baselines/configs_cleanup_audit.md,148,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_graph1.yaml,docs/baselines/configs_cleanup_audit.md,149,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_linear_encoder.yaml,docs/baselines/configs_cleanup_audit.md,150,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_lr3e4.yaml,docs/baselines/configs_cleanup_audit.md,151,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_lr5e4.yaml,docs/baselines/configs_cleanup_audit.md,152,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w5_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,153,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_a.yaml,docs/baselines/configs_cleanup_audit.md,192,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_av.yaml,docs/baselines/configs_cleanup_audit.md,193,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_t.yaml,docs/baselines/configs_cleanup_audit.md,194,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_ta.yaml,docs/baselines/configs_cleanup_audit.md,195,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tav.yaml,docs/baselines/configs_cleanup_audit.md,196,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tv.yaml,docs/baselines/configs_cleanup_audit.md,197,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_v.yaml,docs/baselines/configs_cleanup_audit.md,198,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,configs/mmgcn/unified/iemocap/full_context/legacy_mmgcn_features/modality_ablation_smoke.yaml,docs/baselines/configs_cleanup_audit.md,199,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w0_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,219,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w3_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,220,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_past_all_causal_tav_stable_candidate.yaml,docs/baselines/configs_cleanup_audit.md,221,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w0_tav.yaml,docs/baselines/configs_cleanup_audit.md,234,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w1_tav.yaml,docs/baselines/configs_cleanup_audit.md,235,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/multidag_cl/unified/iemocap/causal_context/legacy_mmgcn_features/context_w3_tav.yaml,docs/baselines/configs_cleanup_audit.md,236,historical_doc,YES,NO,NO,YES,Frozen historical Phase 4A reference retained unchanged.
